ID,Species,Usage
image_1894.jpg,Agonum_muelleri,Train
image_1895.jpeg,Ischnodemus_sabuleti,Train
image_1896.jpeg,Hydrometra_stagnorum,Train
image_1897.jpg,Adelphocoris_seticornis,Train
image_1898.jpeg,Lygus_pratensis,Train
image_1899.jpeg,Coreus_marginatus,Train
image_1900.jpeg,Carabus_problematicus,Train
image_1901.jpeg,Carpocoris_purpureipennis,Train
image_1902.jpeg,Hydrometra_stagnorum,Train
image_1903.jpeg,Lygocoris_pabulinus,Train
image_1904.jpeg,Ilyocoris_cimicoides,Train
image_1905.jpeg,Carabus_problematicus,Train
image_1906.jpeg,Bembidion_quadrimaculatum,Train
image_1907.jpg,Lygaeus_equestris,Train
image_1908.jpeg,Alydus_calcaratus,Train
image_1909.jpeg,Aelia_acuminata,Train
image_1910.jpg,Agonum_marginatum,Train
image_1911.jpeg,Carabus_granulatus,Train
image_1912.jpeg,Graphosoma_lineatum,Train
image_1913.jpeg,Carabus_nemoralis,Train
image_1914.jpeg,Carabus_cancellatus,Train
image_1915.jpeg,Carabus_monilis,Train
image_1916.jpg,Leistus_ferrugineus,Train
image_1917.jpeg,Carabus_convexus,Train
image_1918.jpg,Agonum_muelleri,Train
image_1919.jpeg,Carabus_granulatus,Train
image_1920.jpeg,Nabis_brevis,Train
image_1921.jpg,Stenodema_laevigatum,Train
image_1922.jpeg,Carabus_monilis,Train
image_1923.jpeg,Carabus_monilis,Train
image_1924.jpg,Coreus_marginatus,Train
image_1925.jpeg,Agonum_muelleri,Train
image_1926.jpeg,Carabus_coriaceus,Train
image_1927.jpeg,Eresus_annulatus,Train
image_1928.jpeg,Bembidion_quadrimaculatum,Train
image_1929.jpeg,Agonum_sexpunctatum,Train
image_1930.jpeg,Stenodema_laevigatum,Train
image_1931.jpeg,Graphosoma_lineatum,Train
image_1932.jpg,Bembidion_quadrimaculatum,Train
image_1933.jpg,Hydrometra_stagnorum,Train
image_1934.jpeg,Alydus_calcaratus,Train
image_1935.jpeg,Alydus_calcaratus,Train
image_1936.jpg,Lygus_pratensis,Train
image_1937.jpg,Ischnodemus_sabuleti,Train
image_1938.jpeg,Coreus_marginatus,Train
image_1939.jpg,Agonum_sexpunctatum,Train
image_1940.jpeg,Dolycoris_baccarum,Train
image_1941.jpeg,Nebria_brevicollis,Train
image_1942.jpeg,Agonum_muelleri,Train
image_1943.jpeg,Bembidion_tetracolum,Train
image_1944.jpeg,Capsodes_gothicus,Train
image_1945.jpeg,Corizus_hyoscyami,Train
image_1946.jpg,Agonum_sexpunctatum,Train
image_1947.jpeg,Bembidion_quadrimaculatum,Train
image_1948.jpeg,Carabus_cancellatus,Train
image_1949.jpeg,Carabus_nemoralis,Train
image_1950.jpeg,Aelia_acuminata,Train
image_1951.jpg,Rhinocoris_iracundus,Train
image_1952.jpeg,Dolycoris_baccarum,Train
image_1953.jpeg,Bembidion_quadrimaculatum,Train
image_1954.jpeg,Carabus_coriaceus,Train
image_1955.jpeg,Carabus_coriaceus,Train
image_1956.jpg,Carabus_problematicus,Train
image_1957.jpeg,Agonum_marginatum,Train
image_1958.jpg,Ischnodemus_sabuleti,Train
image_1959.jpg,Lygaeus_equestris,Train
image_1960.jpeg,Nepa_cinerea,Train
image_1961.jpg,Lygus_pratensis,Train
image_1962.jpeg,Aelia_acuminata,Train
image_1963.jpeg,Bembidion_tetracolum,Train
image_1964.jpeg,Agonum_marginatum,Train
image_1965.jpeg,Aelia_acuminata,Train
image_1966.jpg,Coreus_marginatus,Train
image_1967.jpeg,Agonum_sexpunctatum,Train
image_1968.jpeg,Ischnodemus_sabuleti,Train
image_1969.jpeg,Bembidion_lampros,Train
image_1970.jpg,Eresus_annulatus,Train
image_1971.jpeg,Ilyocoris_cimicoides,Train
image_1972.jpeg,Bembidion_lampros,Train
image_1973.jpeg,Agonum_marginatum,Train
image_1974.jpeg,Carabus_auratus,Train
image_1975.jpeg,Agonum_marginatum,Train
image_1976.jpeg,Rhinocoris_iracundus,Train
image_1977.jpeg,Lygaeus_equestris,Train
image_1978.jpeg,Carabus_nemoralis,Train
image_1979.jpeg,Carpocoris_purpureipennis,Train
image_1980.jpeg,Carabus_convexus,Train
image_1981.jpg,Agonum_muelleri,Train
image_1982.jpeg,Agonum_marginatum,Train
image_1983.jpeg,Bembidion_quadrimaculatum,Train
image_1984.jpeg,Carabus_nemoralis,Train
image_1985.jpg,Carabus_granulatus,Train
image_1986.jpeg,Graphosoma_lineatum,Train
image_1987.jpeg,Graphosoma_lineatum,Train
image_1988.jpg,Leistus_ferrugineus,Train
image_1989.jpeg,Bembidion_tetracolum,Train
image_1990.jpeg,Rhinocoris_iracundus,Train
image_1991.jpg,Eresus_annulatus,Train
image_1992.jpeg,Carabus_auronitens,Train
image_1993.jpeg,Carabus_auratus,Train
image_1994.jpeg,Coreus_marginatus,Train
image_1995.jpeg,Carabus_convexus,Train
image_1996.jpeg,Nabis_brevis,Train
image_1997.jpeg,Bembidion_lampros,Train
image_1998.jpeg,Stenodema_laevigatum,Train
image_1999.jpeg,Coreus_marginatus,Train
image_2000.jpeg,Lygaeus_equestris,Train
image_2001.jpeg,Bembidion_lampros,Train
image_2002.jpeg,Agonum_marginatum,Train
image_2003.jpg,Dolycoris_baccarum,Train
image_2004.jpeg,Bembidion_quadrimaculatum,Train
image_2005.jpg,Leistus_ferrugineus,Train
image_2006.jpeg,Bembidion_lampros,Train
image_2007.jpeg,Agonum_sexpunctatum,Train
image_2008.jpg,Carabus_problematicus,Train
image_2009.jpeg,Carabus_monilis,Train
image_2010.jpeg,Lygus_pratensis,Train
image_2011.jpeg,Bembidion_quadrimaculatum,Train
image_2012.jpeg,Hydrometra_stagnorum,Train
image_2013.jpg,Carabus_granulatus,Train
image_2014.jpeg,Rhinocoris_iracundus,Train
image_2015.jpeg,Bembidion_tetracolum,Train
image_2016.jpeg,Carabus_nemoralis,Train
image_2017.jpeg,Carabus_coriaceus,Train
image_2018.jpeg,Leistus_ferrugineus,Train
image_2019.jpg,Leistus_ferrugineus,Train
image_2020.jpeg,Carabus_nemoralis,Train
image_2021.jpeg,Agonum_sexpunctatum,Train
image_2022.jpeg,Nabis_brevis,Train
image_2023.jpeg,Aelia_acuminata,Train
image_2024.jpeg,Carabus_problematicus,Train
image_2025.jpg,Lygus_pratensis,Train
image_2026.jpg,Lygus_pratensis,Train
image_2027.jpeg,Lygocoris_pabulinus,Train
image_2028.jpeg,Lygocoris_pabulinus,Train
image_2029.jpg,Bembidion_lampros,Train
image_2030.jpg,Agonum_muelleri,Train
image_2031.jpg,Lygaeus_equestris,Train
image_2032.jpeg,Stenodema_laevigatum,Train
image_2033.jpeg,Bembidion_lampros,Train
image_2034.jpeg,Leistus_ferrugineus,Train
image_2035.jpg,Bembidion_tetracolum,Train
image_2036.jpeg,Carabus_auronitens,Train
image_2037.jpg,Carpocoris_purpureipennis,Train
image_2038.jpg,Agonum_sexpunctatum,Train
image_2039.jpg,Eresus_annulatus,Train
image_2040.jpeg,Stenodema_laevigatum,Train
image_2041.jpg,Carabus_cancellatus,Train
image_2042.jpg,Carabus_auratus,Train
image_2043.jpeg,Eresus_annulatus,Train
image_2044.jpg,Bembidion_tetracolum,Train
image_2045.jpg,Graphosoma_lineatum,Train
image_2046.jpeg,Rhinocoris_iracundus,Train
image_2047.jpg,Stenodema_laevigatum,Train
image_2048.jpeg,Bembidion_quadrimaculatum,Train
image_2049.jpg,Bembidion_quadrimaculatum,Train
image_2050.jpeg,Agonum_muelleri,Train
image_2051.jpeg,Stenodema_laevigatum,Train
image_2052.jpeg,Rhinocoris_iracundus,Train
image_2053.jpeg,Carabus_nemoralis,Train
image_2054.jpeg,Ischnodemus_sabuleti,Train
image_2055.jpeg,Carabus_convexus,Train
image_2056.jpeg,Ischnodemus_sabuleti,Train
image_2057.jpg,Ischnodemus_sabuleti,Train
image_2058.jpeg,Agonum_sexpunctatum,Train
image_2059.jpeg,Agonum_marginatum,Train
image_2060.jpeg,Carabus_problematicus,Train
image_2061.jpeg,Bembidion_quadrimaculatum,Train
image_2062.jpeg,Corizus_hyoscyami,Train
image_2063.jpg,Carabus_monilis,Train
image_2064.jpeg,Bembidion_tetracolum,Train
image_2065.jpeg,Ilyocoris_cimicoides,Train
image_2066.jpeg,Rhinocoris_iracundus,Train
image_2067.jpg,Agonum_sexpunctatum,Train
image_2068.jpeg,Leistus_ferrugineus,Train
image_2069.jpeg,Nabis_brevis,Train
image_2070.jpeg,Dolycoris_baccarum,Train
image_2071.jpeg,Aelia_acuminata,Train
image_2072.jpeg,Hydrometra_stagnorum,Train
image_2073.jpg,Bembidion_tetracolum,Train
image_2074.jpeg,Bembidion_quadrimaculatum,Train
image_2075.jpeg,Corizus_hyoscyami,Train
image_2076.jpeg,Carabus_cancellatus,Train
image_2077.jpeg,Alydus_calcaratus,Train
image_2078.jpeg,Leistus_ferrugineus,Train
image_2079.jpeg,Coreus_marginatus,Train
image_2080.jpg,Carabus_convexus,Train
image_2081.jpeg,Capsodes_gothicus,Train
image_2082.jpg,Agonum_muelleri,Train
image_2083.jpeg,Stenodema_laevigatum,Train
image_2084.jpeg,Carabus_convexus,Train
image_2085.jpg,Leistus_ferrugineus,Train
image_2086.jpeg,Agonum_marginatum,Train
image_2087.jpeg,Nabis_brevis,Train
image_2088.jpg,Carabus_nemoralis,Train
image_2089.jpeg,Leistus_ferrugineus,Train
image_2090.jpeg,Carabus_problematicus,Train
image_2091.jpeg,Carpocoris_purpureipennis,Train
image_2092.jpg,Carabus_nemoralis,Train
image_2093.jpg,Carabus_nemoralis,Train
image_2094.jpeg,Carabus_granulatus,Train
image_2095.jpeg,Agonum_marginatum,Train
image_2096.jpeg,Aelia_acuminata,Train
image_2097.jpeg,Ischnodemus_sabuleti,Train
image_2098.jpeg,Lygocoris_pabulinus,Train
image_2099.jpeg,Carabus_cancellatus,Train
image_2100.jpeg,Graphosoma_lineatum,Train
image_2101.jpeg,Dolycoris_baccarum,Train
image_2102.jpeg,Rhinocoris_iracundus,Train
image_2103.jpeg,Carabus_convexus,Train
image_2104.jpeg,Lygus_pratensis,Train
image_2105.jpeg,Graphosoma_lineatum,Train
image_2106.jpeg,Agonum_muelleri,Train
image_2107.jpg,Nabis_brevis,Train
image_2108.jpg,Ischnodemus_sabuleti,Train
image_2109.jpg,Bembidion_tetracolum,Train
image_2110.jpeg,Stenodema_laevigatum,Train
image_2111.jpg,Carabus_cancellatus,Train
image_2112.jpg,Rhinocoris_iracundus,Train
image_2113.jpeg,Ischnodemus_sabuleti,Train
image_2114.jpeg,Stenodema_laevigatum,Train
image_2115.jpg,Nebria_brevicollis,Train
image_2116.jpeg,Adelphocoris_seticornis,Train
image_2117.jpeg,Ilyocoris_cimicoides,Train
image_2118.jpeg,Hydrometra_stagnorum,Train
image_2119.jpg,Agonum_muelleri,Train
image_2120.jpeg,Carabus_auronitens,Train
image_2121.jpeg,Adelphocoris_seticornis,Train
image_2122.jpg,Ischnodemus_sabuleti,Train
image_2123.jpg,Lygocoris_pabulinus,Train
image_2124.jpeg,Alydus_calcaratus,Train
image_2125.jpeg,Carabus_nemoralis,Train
image_2126.jpg,Agonum_muelleri,Train
image_2127.jpg,Adelphocoris_seticornis,Train
image_2128.jpeg,Coreus_marginatus,Train
image_2129.jpeg,Corizus_hyoscyami,Train
image_2130.jpeg,Agonum_marginatum,Train
image_2131.jpeg,Aelia_acuminata,Train
image_2132.jpeg,Carabus_auratus,Train
image_2133.jpg,Lygus_pratensis,Train
image_2134.jpeg,Nabis_brevis,Train
image_2135.jpeg,Carabus_problematicus,Train
image_2136.jpg,Nabis_brevis,Train
image_2137.jpeg,Rhinocoris_iracundus,Train
image_2138.jpg,Ilyocoris_cimicoides,Train
image_2139.jpeg,Lygaeus_equestris,Train
image_2140.jpeg,Bembidion_quadrimaculatum,Train
image_2141.jpeg,Adelphocoris_seticornis,Train
image_2142.jpeg,Bembidion_lampros,Train
image_2143.jpg,Leistus_ferrugineus,Train
image_2144.jpg,Lygaeus_equestris,Train
image_2145.jpeg,Bembidion_lampros,Train
image_2146.jpg,Capsodes_gothicus,Train
image_2147.jpeg,Lygaeus_equestris,Train
image_2148.jpeg,Adelphocoris_seticornis,Train
image_2149.jpeg,Ilyocoris_cimicoides,Train
image_2150.jpeg,Carabus_granulatus,Train
image_2151.jpg,Carabus_auronitens,Train
image_2152.jpeg,Bembidion_quadrimaculatum,Train
image_2153.jpeg,Lygocoris_pabulinus,Train
image_2154.jpeg,Leistus_ferrugineus,Train
image_2155.jpeg,Carabus_nemoralis,Train
image_2156.jpeg,Lygus_pratensis,Train
image_2157.jpeg,Corizus_hyoscyami,Train
image_2158.jpeg,Leistus_ferrugineus,Train
image_2159.jpg,Corizus_hyoscyami,Train
image_2160.jpeg,Bembidion_lampros,Train
image_2161.jpg,Aelia_acuminata,Train
image_2162.jpg,Carabus_auratus,Train
image_2163.jpg,Bembidion_tetracolum,Train
image_2164.jpeg,Hydrometra_stagnorum,Train
image_2165.jpeg,Carabus_problematicus,Train
image_2166.jpeg,Hydrometra_stagnorum,Train
image_2167.jpeg,Stenodema_laevigatum,Train
image_2168.jpeg,Carabus_cancellatus,Train
image_2169.jpeg,Nabis_brevis,Train
image_2170.jpeg,Carabus_granulatus,Train
image_2171.jpeg,Carabus_convexus,Train
image_2172.jpeg,Bembidion_tetracolum,Train
image_2173.jpg,Carabus_problematicus,Train
image_2174.jpg,Lygus_pratensis,Train
image_2175.jpeg,Capsodes_gothicus,Train
image_2176.jpeg,Carabus_monilis,Train
image_2177.jpeg,Nepa_cinerea,Train
image_2178.jpeg,Carabus_auronitens,Train
image_2179.jpeg,Graphosoma_lineatum,Train
image_2180.jpeg,Nebria_brevicollis,Train
image_2181.jpeg,Bembidion_lampros,Train
image_2182.jpg,Agonum_sexpunctatum,Train
image_2183.jpeg,Rhinocoris_iracundus,Train
image_2184.jpeg,Carabus_monilis,Train
image_2185.jpeg,Agonum_marginatum,Train
image_2186.jpg,Coreus_marginatus,Train
image_2187.jpeg,Graphosoma_lineatum,Train
image_2188.jpeg,Nabis_brevis,Train
image_2189.jpeg,Agonum_muelleri,Train
image_2190.jpeg,Carabus_problematicus,Train
image_2191.jpg,Leistus_ferrugineus,Train
image_2192.jpeg,Nepa_cinerea,Train
image_2193.jpeg,Stenodema_laevigatum,Train
image_2194.jpeg,Carabus_nemoralis,Train
image_2195.jpeg,Carabus_coriaceus,Train
image_2196.jpeg,Agonum_marginatum,Train
image_2197.jpg,Carabus_coriaceus,Train
image_2198.jpeg,Dolycoris_baccarum,Train
image_2199.jpeg,Lygus_pratensis,Train
image_2200.jpg,Agonum_muelleri,Train
image_2201.jpeg,Lygocoris_pabulinus,Train
image_2202.jpeg,Stenodema_laevigatum,Train
image_2203.jpeg,Agonum_muelleri,Train
image_2204.jpeg,Adelphocoris_seticornis,Train
image_2205.jpg,Hydrometra_stagnorum,Train
image_2206.jpeg,Coreus_marginatus,Train
image_2207.jpeg,Carabus_nemoralis,Train
image_2208.jpg,Leistus_ferrugineus,Train
image_2209.jpg,Nabis_brevis,Train
image_2210.jpeg,Stenodema_laevigatum,Train
image_2211.jpeg,Ilyocoris_cimicoides,Train
image_2212.jpeg,Carabus_granulatus,Train
image_2213.jpeg,Agonum_sexpunctatum,Train
image_2214.jpeg,Carabus_convexus,Train
image_2215.jpg,Bembidion_tetracolum,Train
image_2216.jpeg,Alydus_calcaratus,Train
image_2217.jpeg,Carpocoris_purpureipennis,Train
image_2218.jpg,Agonum_muelleri,Train
image_2219.jpeg,Carabus_granulatus,Train
image_2220.jpeg,Bembidion_lampros,Train
image_2221.jpg,Alydus_calcaratus,Train
image_2222.jpeg,Rhinocoris_iracundus,Train
image_2223.jpeg,Aelia_acuminata,Train
image_2224.jpg,Dolycoris_baccarum,Train
image_2225.jpeg,Aelia_acuminata,Train
image_2226.jpeg,Corizus_hyoscyami,Train
image_2227.jpeg,Rhinocoris_iracundus,Train
image_2228.jpeg,Bembidion_tetracolum,Train
image_2229.jpeg,Carabus_auronitens,Train
image_2230.jpeg,Carpocoris_purpureipennis,Train
image_2231.jpeg,Aelia_acuminata,Train
image_2232.jpeg,Bembidion_lampros,Train
image_2233.jpeg,Eresus_annulatus,Train
image_2234.jpeg,Aelia_acuminata,Train
image_2235.jpeg,Ischnodemus_sabuleti,Train
image_2236.jpeg,Bembidion_quadrimaculatum,Train
image_2237.jpeg,Carpocoris_purpureipennis,Train
image_2238.jpeg,Bembidion_lampros,Train
image_2239.jpeg,Carabus_granulatus,Train
image_2240.jpeg,Graphosoma_lineatum,Train
image_2241.jpg,Agonum_muelleri,Train
image_2242.jpeg,Carabus_coriaceus,Train
image_2243.jpg,Graphosoma_lineatum,Train
image_2244.jpg,Coreus_marginatus,Train
image_2245.jpeg,Bembidion_tetracolum,Train
image_2246.jpeg,Carabus_cancellatus,Train
image_2247.jpeg,Nepa_cinerea,Train
image_2248.jpeg,Adelphocoris_seticornis,Train
image_2249.jpeg,Leistus_ferrugineus,Train
image_2250.jpeg,Agonum_sexpunctatum,Train
image_2251.jpeg,Ilyocoris_cimicoides,Train
image_2252.jpg,Carabus_problematicus,Train
image_2253.jpeg,Dolycoris_baccarum,Train
image_2254.jpg,Adelphocoris_seticornis,Train
image_2255.jpeg,Bembidion_quadrimaculatum,Train
image_2256.jpeg,Carabus_cancellatus,Train
image_2257.jpg,Agonum_muelleri,Train
image_2258.jpeg,Carabus_coriaceus,Train
image_2259.jpg,Carabus_auratus,Train
image_2260.jpeg,Lygus_pratensis,Train
image_2261.jpg,Leistus_ferrugineus,Train
image_2262.jpg,Coreus_marginatus,Train
image_2263.jpg,Ilyocoris_cimicoides,Train
image_2264.jpeg,Corizus_hyoscyami,Train
image_2265.jpeg,Carabus_coriaceus,Train
image_2266.jpeg,Nebria_brevicollis,Train
image_2267.jpeg,Carabus_auratus,Train
image_2268.jpeg,Graphosoma_lineatum,Train
image_2269.jpg,Carabus_granulatus,Train
image_2270.jpeg,Bembidion_lampros,Train
image_2271.jpeg,Carabus_cancellatus,Train
image_2272.jpeg,Carabus_coriaceus,Train
image_2273.jpeg,Carabus_coriaceus,Train
image_2274.jpeg,Lygaeus_equestris,Train
image_2275.jpeg,Carabus_monilis,Train
image_2276.jpeg,Alydus_calcaratus,Train
image_2277.jpeg,Adelphocoris_seticornis,Train
image_2278.jpg,Graphosoma_lineatum,Train
image_2279.jpg,Coreus_marginatus,Train
image_2280.jpeg,Carabus_cancellatus,Train
image_2281.jpeg,Carabus_auronitens,Train
image_2282.jpeg,Nepa_cinerea,Train
image_2283.jpeg,Dolycoris_baccarum,Train
image_2284.jpeg,Ilyocoris_cimicoides,Train
image_2285.jpg,Lygus_pratensis,Train
image_2286.jpeg,Adelphocoris_seticornis,Train
image_2287.jpg,Alydus_calcaratus,Train
image_2288.jpeg,Agonum_muelleri,Train
image_2289.jpeg,Carabus_auronitens,Train
image_2290.jpeg,Carabus_convexus,Train
image_2291.jpg,Agonum_marginatum,Train
image_2292.jpeg,Bembidion_quadrimaculatum,Train
image_2293.jpeg,Carabus_nemoralis,Train
image_2294.jpg,Bembidion_tetracolum,Train
image_2295.jpeg,Dolycoris_baccarum,Train
image_2296.jpeg,Lygocoris_pabulinus,Train
image_2297.jpeg,Agonum_marginatum,Train
image_2298.jpeg,Carabus_convexus,Train
image_2299.jpeg,Leistus_ferrugineus,Train
image_2300.jpg,Lygaeus_equestris,Train
image_2301.jpeg,Graphosoma_lineatum,Train
image_2302.jpeg,Nepa_cinerea,Train
image_2303.jpeg,Carabus_cancellatus,Train
image_2304.jpeg,Carabus_convexus,Train
image_2305.jpeg,Carpocoris_purpureipennis,Train
image_2306.jpeg,Corizus_hyoscyami,Train
image_2307.jpeg,Nepa_cinerea,Train
image_2308.jpg,Carabus_auratus,Train
image_2309.jpeg,Aelia_acuminata,Train
image_2310.jpeg,Carabus_granulatus,Train
image_2311.jpeg,Agonum_marginatum,Train
image_2312.jpeg,Nebria_brevicollis,Train
image_2313.jpeg,Bembidion_quadrimaculatum,Train
image_2314.jpeg,Carabus_auronitens,Train
image_2315.jpeg,Carabus_problematicus,Train
image_2316.jpg,Agonum_sexpunctatum,Train
image_2317.jpeg,Carabus_problematicus,Train
image_2318.jpg,Agonum_sexpunctatum,Train
image_2319.jpeg,Alydus_calcaratus,Train
image_2320.jpeg,Dolycoris_baccarum,Train
image_2321.jpeg,Carabus_coriaceus,Train
image_2322.jpg,Ilyocoris_cimicoides,Train
image_2323.jpg,Agonum_sexpunctatum,Train
image_2324.jpeg,Stenodema_laevigatum,Train
image_2325.jpeg,Lygus_pratensis,Train
image_2326.jpeg,Stenodema_laevigatum,Train
image_2327.jpeg,Carabus_monilis,Train
image_2328.jpeg,Carabus_problematicus,Train
image_2329.jpg,Eresus_annulatus,Train
image_2330.jpeg,Carabus_cancellatus,Train
image_2331.jpeg,Coreus_marginatus,Train
image_2332.jpeg,Rhinocoris_iracundus,Train
image_2333.jpeg,Bembidion_quadrimaculatum,Train
image_2334.jpeg,Carabus_granulatus,Train
image_2335.jpeg,Bembidion_quadrimaculatum,Train
image_2336.jpeg,Agonum_marginatum,Train
image_2337.jpeg,Agonum_sexpunctatum,Train
image_2338.jpg,Bembidion_quadrimaculatum,Train
image_2339.jpg,Leistus_ferrugineus,Train
image_2340.jpeg,Eresus_annulatus,Train
image_2341.jpeg,Nepa_cinerea,Train
image_2342.jpeg,Ilyocoris_cimicoides,Train
image_2343.jpeg,Carabus_auronitens,Train
image_2344.jpeg,Carabus_coriaceus,Train
image_2345.jpeg,Ilyocoris_cimicoides,Train
image_2346.jpeg,Agonum_muelleri,Train
image_2347.jpeg,Carabus_nemoralis,Train
image_2348.jpeg,Nepa_cinerea,Train
image_2349.jpeg,Carabus_problematicus,Train
image_2350.jpeg,Carabus_monilis,Train
image_2351.jpeg,Bembidion_lampros,Train
image_2352.jpeg,Eresus_annulatus,Train
image_2353.jpg,Carabus_nemoralis,Train
image_2354.png,Hydrometra_stagnorum,Train
image_2355.jpeg,Carabus_auronitens,Train
image_2356.jpeg,Nebria_brevicollis,Train
image_2357.jpg,Graphosoma_lineatum,Train
image_2358.jpeg,Carabus_auronitens,Train
image_2359.jpeg,Aelia_acuminata,Train
image_2360.jpg,Lygaeus_equestris,Train
image_2361.jpg,Bembidion_lampros,Train
image_2362.jpg,Rhinocoris_iracundus,Train
image_2363.jpeg,Nepa_cinerea,Train
image_2364.jpeg,Carabus_nemoralis,Train
image_2365.jpeg,Carabus_coriaceus,Train
image_2366.jpg,Carabus_auratus,Train
image_2367.jpeg,Carabus_problematicus,Train
image_2368.jpg,Corizus_hyoscyami,Train
image_2369.jpeg,Carabus_auronitens,Train
image_2370.jpeg,Adelphocoris_seticornis,Train
image_2371.jpeg,Carabus_auratus,Train
image_2372.jpg,Eresus_annulatus,Train
image_2373.jpeg,Carabus_auratus,Train
image_2374.jpeg,Agonum_muelleri,Train
image_2375.jpeg,Corizus_hyoscyami,Train
image_2376.jpeg,Ilyocoris_cimicoides,Train
image_2377.jpeg,Rhinocoris_iracundus,Train
image_2378.jpeg,Lygaeus_equestris,Train
image_2379.jpeg,Carabus_cancellatus,Train
image_2380.jpeg,Dolycoris_baccarum,Train
image_2381.jpeg,Leistus_ferrugineus,Train
image_2382.jpg,Agonum_sexpunctatum,Train
image_2383.jpeg,Leistus_ferrugineus,Train
image_2384.jpg,Carabus_nemoralis,Train
image_2385.jpeg,Carabus_auratus,Train
image_2386.jpeg,Carabus_cancellatus,Train
image_2387.jpeg,Nebria_brevicollis,Train
image_2388.jpg,Lygus_pratensis,Train
image_2389.jpeg,Carpocoris_purpureipennis,Train
image_2390.jpeg,Agonum_sexpunctatum,Train
image_2391.jpeg,Graphosoma_lineatum,Train
image_2392.jpeg,Stenodema_laevigatum,Train
image_2393.jpeg,Nabis_brevis,Train
image_2394.jpeg,Carabus_cancellatus,Train
image_2395.jpeg,Agonum_muelleri,Train
image_2396.jpeg,Coreus_marginatus,Train
image_2397.jpeg,Bembidion_quadrimaculatum,Train
image_2398.jpeg,Adelphocoris_seticornis,Train
image_2399.jpeg,Lygaeus_equestris,Train
image_2400.jpg,Nabis_brevis,Train
image_2401.jpeg,Nepa_cinerea,Train
image_2402.jpeg,Corizus_hyoscyami,Train
image_2403.jpeg,Agonum_marginatum,Train
image_2404.jpeg,Lygus_pratensis,Train
image_2405.jpeg,Lygaeus_equestris,Train
image_2406.jpg,Agonum_sexpunctatum,Train
image_2407.jpg,Nepa_cinerea,Train
image_2408.jpeg,Carabus_granulatus,Train
image_2409.jpeg,Aelia_acuminata,Train
image_2410.jpeg,Lygocoris_pabulinus,Train
image_2411.jpeg,Bembidion_tetracolum,Train
image_2412.jpeg,Carabus_problematicus,Train
image_2413.jpg,Bembidion_lampros,Train
image_2414.jpeg,Ischnodemus_sabuleti,Train
image_2415.jpeg,Ilyocoris_cimicoides,Train
image_2416.jpeg,Aelia_acuminata,Train
image_2417.jpg,Alydus_calcaratus,Train
image_2418.jpg,Carabus_coriaceus,Train
image_2419.jpeg,Adelphocoris_seticornis,Train
image_2420.jpg,Eresus_annulatus,Train
image_2421.jpeg,Carabus_cancellatus,Train
image_2422.jpeg,Coreus_marginatus,Train
image_2423.jpeg,Carabus_monilis,Train
image_2424.jpeg,Capsodes_gothicus,Train
image_2425.jpg,Agonum_muelleri,Train
image_2426.jpeg,Carabus_granulatus,Train
image_2427.jpg,Corizus_hyoscyami,Train
image_2428.jpeg,Lygocoris_pabulinus,Train
image_2429.jpeg,Ilyocoris_cimicoides,Train
image_2430.jpeg,Ischnodemus_sabuleti,Train
image_2431.jpeg,Stenodema_laevigatum,Train
image_2432.jpg,Corizus_hyoscyami,Train
image_2433.jpeg,Carabus_monilis,Train
image_2434.jpeg,Nebria_brevicollis,Train
image_2435.jpeg,Carabus_nemoralis,Train
image_2436.jpeg,Carpocoris_purpureipennis,Train
image_2437.jpg,Carabus_granulatus,Train
image_2438.jpeg,Carabus_convexus,Train
image_2439.jpeg,Lygus_pratensis,Train
image_2440.jpeg,Aelia_acuminata,Train
image_2441.jpeg,Stenodema_laevigatum,Train
image_2442.jpeg,Agonum_marginatum,Train
image_2443.jpeg,Bembidion_quadrimaculatum,Train
image_2444.jpeg,Lygaeus_equestris,Train
image_2445.jpeg,Bembidion_quadrimaculatum,Train
image_2446.jpeg,Coreus_marginatus,Train
image_2447.jpg,Carabus_granulatus,Train
image_2448.jpeg,Corizus_hyoscyami,Train
image_2449.jpeg,Ischnodemus_sabuleti,Train
image_2450.jpeg,Graphosoma_lineatum,Train
image_2451.jpeg,Agonum_marginatum,Train
image_2452.jpeg,Nebria_brevicollis,Train
image_2453.jpeg,Adelphocoris_seticornis,Train
image_2454.jpeg,Carabus_convexus,Train
image_2455.jpeg,Lygaeus_equestris,Train
image_2456.jpeg,Nabis_brevis,Train
image_2457.jpeg,Nebria_brevicollis,Train
image_2458.jpeg,Nebria_brevicollis,Train
image_2459.jpg,Lygus_pratensis,Train
image_2460.jpeg,Carpocoris_purpureipennis,Train
image_2461.jpeg,Stenodema_laevigatum,Train
image_2462.jpeg,Carabus_auratus,Train
image_2463.jpeg,Stenodema_laevigatum,Train
image_2464.jpeg,Agonum_sexpunctatum,Train
image_2465.jpg,Coreus_marginatus,Train
image_2466.jpeg,Lygocoris_pabulinus,Train
image_2467.jpeg,Ischnodemus_sabuleti,Train
image_2468.jpeg,Agonum_marginatum,Train
image_2469.jpeg,Carabus_convexus,Train
image_2470.jpeg,Carabus_convexus,Train
image_2471.jpeg,Carabus_cancellatus,Train
image_2472.jpeg,Nepa_cinerea,Train
image_2473.jpeg,Corizus_hyoscyami,Train
image_2474.jpeg,Agonum_sexpunctatum,Train
